id_registo,data_registo,unidade_organizacional,tipo_servico,indicador_si,taxa_resolucao,tempo_resposta,satisfacao_cidadao,volume_interacoes,canal_utilizado,taxa_abandono,erros_tecnicos,transparencia,feedback_cidadao,segmentacao_utilizador,area_tematica,indicador_kpi
1780,2024-08-15,Departamento De Planeamento Estratégico,Chatbot,92.82,95.72,11,4.6,370,Email,5.63,3,Sim,Resposta Rápida E Eficaz,Empresa,Saúde,94.05
1781,2024-09-01,Serviços De Educação,Atendimento Presencial,92.60,90.93,19,4.7,416,Presencial,2.65,3,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,89.94
1782,2024-09-18,Gabinete De Atendimento Ao Cidadão,Portal Online,79.77,84.94,73,3.8,212,Chatbot,15.08,7,Sim,Falta De Informação,Reforma/Pensionista,Cultura,70.70
1783,2024-10-05,Serviços De Ti,Balcão Único,87.23,86.86,33,4.2,354,Portal,7.27,5,Sim,Bom Serviço,Cidadão,Mobilidade,85.36
1784,2024-10-22,Departamento De Saúde Pública,Email,90.42,94.07,26,4.5,348,Aplicacao_Movel,7.64,5,Sim,Serviço Eficiente,Estudante,Habitação,87.54
1785,2024-11-19,Direcção De Serviços Financeiros,Serviços Digitais,89.41,89.57,35,4.6,257,Telefone,7.31,2,Não,Resposta Rápida E Eficaz,Funcionário Público,Digitalização,87.17
1786,2024-12-06,Departamento De Inovação E Digitalização,Telefone,90.44,89.59,39,4.5,287,Email,5.33,6,Sim,Muito Satisfeito,Empresa,Ambiente,86.61
1787,2024-12-23,Direcção De Recursos Humanos,Chatbot,83.95,87.64,43,4.2,297,Presencial,5.37,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,84.46
1788,2024-01-09,Departamento De Planeamento Estratégico,Atendimento Presencial,75.04,84.20,74,4.1,321,Chatbot,14.68,7,Sim,Falta De Informação,Reforma/Pensionista,Educação,71.19
1789,2024-01-26,Serviços De Educação,Portal Online,86.39,88.29,30,4.6,380,Portal,6.50,5,Sim,Serviço Eficiente,Cidadão,Saúde,87.16
1790,2024-02-12,Gabinete De Atendimento Ao Cidadão,Balcão Único,83.17,85.86,42,4.0,350,Aplicacao_Movel,11.16,4,Sim,Falta De Informação,Estudante,Social,79.98
1791,2024-02-29,Serviços De Ti,Email,69.65,80.37,86,3.9,275,Telefone,19.26,8,Sim,Falta De Informação,Funcionário Público,Cultura,65.88
1792,2024-03-17,Departamento De Saúde Pública,Serviços Digitais,89.45,89.89,49,4.2,436,Email,11.66,5,Sim,Falta De Informação,Empresa,Mobilidade,82.17
1793,2024-04-03,Direcção De Serviços Financeiros,Telefone,72.84,76.40,82,3.9,226,Presencial,18.11,11,Não,Precisa Melhorias,Utilizador Vulnerável,Habitação,66.50
1794,2024-05-01,Departamento De Inovação E Digitalização,Chatbot,90.73,90.59,41,4.4,426,Chatbot,10.26,5,Não,Falta De Informação,Reforma/Pensionista,Digitalização,83.64
1795,2024-05-18,Direcção De Recursos Humanos,Atendimento Presencial,83.76,87.64,47,4.2,386,Portal,7.82,5,Sim,Muito Satisfeito,Cidadão,Ambiente,83.69
1796,2024-06-04,Departamento De Planeamento Estratégico,Portal Online,94.36,94.75,31,4.5,290,Aplicacao_Movel,7.16,2,Sim,Muito Satisfeito,Estudante,Inovação,90.75
1797,2024-06-21,Serviços De Educação,Balcão Único,91.14,85.74,35,4.1,391,Telefone,7.13,4,Sim,Muito Satisfeito,Funcionário Público,Educação,83.65
1798,2024-07-08,Gabinete De Atendimento Ao Cidadão,Email,86.89,89.28,56,4.2,279,Email,11.41,5,Sim,Falta De Informação,Empresa,Saúde,79.80
1799,2024-07-25,Serviços De Ti,Serviços Digitais,86.43,85.65,48,4.3,325,Presencial,12.73,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,78.73
1800,2024-08-11,Departamento De Saúde Pública,Telefone,99.99,97.72,15,4.8,428,Chatbot,2.52,0,Sim,Resposta Rápida E Eficaz,Reforma/Pensionista,Cultura,97.46
1801,2024-08-28,Direcção De Serviços Financeiros,Chatbot,80.32,84.96,66,3.6,348,Portal,16.79,9,Sim,Muito Satisfeito,Cidadão,Mobilidade,70.95
1802,2024-09-14,Departamento De Inovação E Digitalização,Atendimento Presencial,81.99,87.74,60,4.3,358,Aplicacao_Movel,9.04,6,Sim,Falta De Informação,Estudante,Habitação,77.86
1803,2024-10-12,Direcção De Recursos Humanos,Portal Online,92.27,91.82,31,4.4,432,Telefone,8.28,2,Não,Bom Serviço,Funcionário Público,Digitalização,87.46
1804,2024-10-29,Departamento De Planeamento Estratégico,Balcão Único,93.77,91.18,13,4.9,414,Email,6.00,1,Sim,Serviço Eficiente,Empresa,Ambiente,91.51
1805,2024-11-15,Serviços De Educação,Email,76.64,84.78,75,4.0,230,Presencial,13.60,10,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,71.73
1806,2024-12-02,Gabinete De Atendimento Ao Cidadão,Serviços Digitais,94.30,92.09,22,4.7,290,Chatbot,4.78,3,Sim,Muito Satisfeito,Reforma/Pensionista,Educação,91.69
1807,2024-12-19,Serviços De Ti,Telefone,81.42,84.80,59,3.9,352,Portal,11.20,6,Sim,Muito Satisfeito,Cidadão,Saúde,74.20
1808,2024-01-05,Departamento De Saúde Pública,Chatbot,76.63,80.10,64,3.8,320,Aplicacao_Movel,14.21,6,Sim,Falta De Informação,Estudante,Social,73.83
1809,2024-01-22,Direcção De Serviços Financeiros,Atendimento Presencial,77.90,79.81,71,3.9,250,Telefone,14.97,6,Sim,Muito Satisfeito,Funcionário Público,Cultura,71.41
1810,2024-02-08,Departamento De Inovação E Digitalização,Portal Online,88.86,86.51,42,4.1,342,Email,9.26,6,Sim,Falta De Informação,Empresa,Mobilidade,83.44
1811,2024-02-25,Direcção De Recursos Humanos,Balcão Único,75.94,84.11,61,4.1,296,Presencial,10.79,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,74.34
1812,2024-03-24,Departamento De Planeamento Estratégico,Email,84.41,88.07,40,4.2,256,Chatbot,5.57,6,Não,Falta De Informação,Reforma/Pensionista,Digitalização,84.86
1813,2024-04-10,Serviços De Educação,Serviços Digitais,90.13,91.40,34,4.3,310,Portal,7.39,5,Sim,Muito Satisfeito,Cidadão,Ambiente,83.96
1814,2024-04-27,Gabinete De Atendimento Ao Cidadão,Telefone,91.66,92.06,28,4.2,426,Aplicacao_Movel,7.75,5,Sim,Serviço Eficiente,Estudante,Inovação,86.16
1815,2024-05-14,Serviços De Ti,Chatbot,94.49,90.86,23,4.4,338,Telefone,5.35,3,Sim,Resposta Rápida E Eficaz,Funcionário Público,Educação,91.54
1816,2024-05-31,Departamento De Saúde Pública,Atendimento Presencial,82.82,85.09,45,4.4,271,Email,8.60,7,Sim,Falta De Informação,Empresa,Saúde,81.33
1817,2024-06-17,Direcção De Serviços Financeiros,Portal Online,91.18,93.70,28,4.6,371,Presencial,3.24,4,Sim,Excelente Atendimento,Utilizador Vulnerável,Social,89.29
1818,2024-07-04,Departamento De Inovação E Digitalização,Balcão Único,84.56,88.24,41,4.3,426,Chatbot,8.54,6,Sim,Falta De Informação,Reforma/Pensionista,Cultura,83.61
1819,2024-07-21,Direcção De Recursos Humanos,Email,92.27,91.19,22,4.8,288,Portal,5.44,5,Sim,Serviço Eficiente,Cidadão,Mobilidade,89.68
1820,2024-08-07,Departamento De Planeamento Estratégico,Serviços Digitais,88.86,90.25,23,4.6,332,Aplicacao_Movel,8.09,3,Sim,Resposta Rápida E Eficaz,Estudante,Habitação,87.78
1821,2024-09-04,Serviços De Educação,Telefone,82.16,83.60,58,4.4,276,Telefone,12.41,6,Não,Muito Satisfeito,Funcionário Público,Digitalização,79.10
1822,2024-09-21,Gabinete De Atendimento Ao Cidadão,Chatbot,76.23,83.37,71,3.7,402,Email,10.56,6,Sim,Falta De Informação,Empresa,Ambiente,74.08
1823,2024-10-08,Serviços De Ti,Atendimento Presencial,83.54,85.65,48,3.9,391,Presencial,13.17,5,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,78.08
1824,2024-10-25,Departamento De Saúde Pública,Portal Online,96.62,93.95,15,4.9,371,Chatbot,4.40,2,Sim,Serviço Eficiente,Reforma/Pensionista,Educação,93.32
1825,2024-11-11,Direcção De Serviços Financeiros,Balcão Único,71.65,81.78,73,3.5,205,Portal,14.48,10,Sim,Tempo De Espera Elevado,Cidadão,Saúde,68.93
1826,2024-11-28,Departamento De Inovação E Digitalização,Email,92.91,94.39,20,4.3,438,Aplicacao_Movel,7.80,3,Sim,Muito Satisfeito,Estudante,Social,88.32
1827,2024-12-15,Direcção De Recursos Humanos,Serviços Digitais,84.57,87.31,43,4.4,334,Telefone,5.97,6,Sim,Muito Satisfeito,Funcionário Público,Cultura,84.15
1828,2024-01-01,Departamento De Planeamento Estratégico,Telefone,82.28,86.94,44,4.1,422,Email,11.06,6,Sim,Falta De Informação,Empresa,Mobilidade,82.31
1829,2024-01-18,Serviços De Educação,Chatbot,81.42,83.36,55,3.9,358,Presencial,14.82,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,74.25
1830,2024-02-15,Gabinete De Atendimento Ao Cidadão,Atendimento Presencial,87.56,89.95,22,4.4,430,Chatbot,3.75,2,Não,Resposta Rápida E Eficaz,Reforma/Pensionista,Digitalização,87.88
1831,2024-03-03,Serviços De Ti,Portal Online,89.76,86.62,47,4.3,346,Portal,10.15,4,Sim,Muito Satisfeito,Cidadão,Ambiente,82.60
1832,2024-03-20,Departamento De Saúde Pública,Balcão Único,88.67,84.87,47,4.0,433,Aplicacao_Movel,11.61,3,Sim,Falta De Informação,Estudante,Inovação,82.27
1833,2024-04-06,Direcção De Serviços Financeiros,Email,88.51,88.17,20,4.3,379,Telefone,3.37,4,Sim,Bom Serviço,Funcionário Público,Educação,88.31
1834,2024-04-23,Departamento De Inovação E Digitalização,Serviços Digitais,79.38,82.85,57,4.1,284,Email,14.23,9,Sim,Falta De Informação,Empresa,Saúde,74.25
1835,2024-05-10,Direcção De Recursos Humanos,Telefone,79.74,83.27,58,4.3,380,Presencial,13.05,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,77.53
1836,2024-05-27,Departamento De Planeamento Estratégico,Chatbot,86.96,87.74,42,4.1,404,Chatbot,9.00,4,Sim,Falta De Informação,Reforma/Pensionista,Cultura,80.16
1837,2024-06-13,Serviços De Educação,Atendimento Presencial,90.96,88.76,34,4.2,369,Portal,5.88,3,Sim,Excelente Atendimento,Cidadão,Mobilidade,87.09
1838,2024-06-30,Gabinete De Atendimento Ao Cidadão,Portal Online,75.96,83.32,72,4.1,359,Aplicacao_Movel,13.12,7,Sim,Falta De Informação,Estudante,Habitação,71.43
1839,2024-07-28,Serviços De Ti,Balcão Único,81.82,87.02,58,4.2,299,Telefone,12.28,7,Não,Muito Satisfeito,Funcionário Público,Digitalização,76.01
1840,2024-08-14,Departamento De Saúde Pública,Email,85.19,86.44,42,3.9,277,Email,8.01,4,Sim,Falta De Informação,Empresa,Ambiente,80.21
1841,2024-08-31,Direcção De Serviços Financeiros,Serviços Digitais,82.72,87.13,49,4.4,411,Presencial,11.06,6,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,79.96
1842,2024-09-17,Departamento De Inovação E Digitalização,Telefone,90.52,90.23,32,4.7,407,Chatbot,3.88,4,Sim,Excelente Atendimento,Reforma/Pensionista,Educação,89.35
1843,2024-10-04,Direcção De Recursos Humanos,Chatbot,93.35,92.91,37,4.7,423,Portal,4.57,3,Sim,Bom Serviço,Cidadão,Saúde,87.43
1844,2024-10-21,Departamento De Planeamento Estratégico,Atendimento Presencial,89.83,89.77,31,4.7,399,Aplicacao_Movel,5.28,2,Sim,Serviço Eficiente,Estudante,Social,87.15
1845,2024-11-07,Serviços De Educação,Portal Online,92.30,88.42,23,4.2,270,Telefone,4.98,3,Sim,Resposta Rápida E Eficaz,Funcionário Público,Cultura,87.65
1846,2024-11-24,Gabinete De Atendimento Ao Cidadão,Balcão Único,81.58,83.56,61,3.9,325,Email,16.73,8,Sim,Falta De Informação,Empresa,Mobilidade,71.82
1847,2024-12-11,Serviços De Ti,Email,77.74,87.41,60,3.8,387,Presencial,14.31,8,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,75.40
1848,2024-01-08,Departamento De Saúde Pública,Serviços Digitais,75.97,82.88,57,4.0,313,Chatbot,12.04,6,Não,Falta De Informação,Reforma/Pensionista,Digitalização,72.49
1849,2024-01-25,Direcção De Serviços Financeiros,Telefone,80.30,85.22,49,3.8,238,Portal,13.43,6,Sim,Muito Satisfeito,Cidadão,Ambiente,76.78
1850,2024-02-11,Departamento De Inovação E Digitalização,Chatbot,86.41,87.93,28,4.4,447,Aplicacao_Movel,5.30,4,Sim,Resposta Rápida E Eficaz,Estudante,Inovação,87.28
1851,2024-02-28,Direcção De Recursos Humanos,Atendimento Presencial,84.19,82.34,62,4.0,273,Telefone,13.70,8,Sim,Muito Satisfeito,Funcionário Público,Educação,77.06
1852,2024-03-16,Departamento De Planeamento Estratégico,Portal Online,84.70,86.56,49,4.5,272,Email,12.03,7,Sim,Falta De Informação,Empresa,Saúde,81.19
1853,2024-04-02,Serviços De Educação,Balcão Único,78.24,81.53,73,3.9,298,Presencial,17.73,11,Sim,Precisa Melhorias,Utilizador Vulnerável,Social,68.35
1854,2024-04-19,Gabinete De Atendimento Ao Cidadão,Email,87.66,84.99,48,4.0,289,Chatbot,11.44,6,Sim,Falta De Informação,Reforma/Pensionista,Cultura,81.06
1855,2024-05-06,Serviços De Ti,Serviços Digitais,78.00,78.37,71,3.6,259,Portal,17.83,8,Sim,Tempo De Espera Elevado,Cidadão,Mobilidade,67.83
1856,2024-05-23,Departamento De Saúde Pública,Telefone,64.94,71.25,95,3.5,223,Aplicacao_Movel,19.53,13,Não,Falta De Informação,Estudante,Habitação,56.43
1857,2024-06-20,Direcção De Serviços Financeiros,Chatbot,82.90,88.59,50,3.9,375,Telefone,9.69,5,Não,Muito Satisfeito,Funcionário Público,Digitalização,78.27
1858,2024-07-07,Departamento De Inovação E Digitalização,Atendimento Presencial,73.48,81.19,86,3.7,195,Email,17.67,9,Sim,Precisa Melhorias,Empresa,Ambiente,67.22
1859,2024-07-24,Direcção De Recursos Humanos,Portal Online,95.01,92.91,21,4.7,391,Presencial,7.14,1,Sim,Serviço Eficiente,Utilizador Vulnerável,Inovação,89.60
1860,2024-08-10,Departamento De Planeamento Estratégico,Balcão Único,75.05,83.26,70,4.0,304,Chatbot,14.04,6,Sim,Falta De Informação,Reforma/Pensionista,Educação,73.44
1861,2024-08-27,Serviços De Educação,Email,83.59,86.17,47,3.9,239,Portal,14.01,6,Sim,Muito Satisfeito,Cidadão,Saúde,76.79
1862,2024-09-13,Gabinete De Atendimento Ao Cidadão,Serviços Digitais,76.66,85.93,63,4.2,408,Aplicacao_Movel,10.50,9,Sim,Falta De Informação,Estudante,Social,74.58
1863,2024-09-30,Serviços De Ti,Telefone,86.33,86.23,44,4.4,315,Telefone,6.56,5,Sim,Muito Satisfeito,Funcionário Público,Cultura,83.52
1864,2024-10-17,Departamento De Saúde Pública,Chatbot,75.18,81.90,86,3.5,204,Email,14.95,10,Não,Processo Complicado,Empresa,Mobilidade,65.16
1865,2024-11-03,Direcção De Serviços Financeiros,Atendimento Presencial,78.36,85.90,50,4.1,280,Presencial,12.03,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,76.82
1866,2024-12-01,Departamento De Inovação E Digitalização,Portal Online,69.05,81.30,81,3.8,308,Chatbot,15.97,9,Não,Falta De Informação,Reforma/Pensionista,Digitalização,65.84
1867,2024-12-18,Direcção De Recursos Humanos,Balcão Único,72.82,79.87,87,3.4,342,Portal,15.91,10,Sim,Sistema Lento,Cidadão,Ambiente,66.01
1868,2024-01-04,Departamento De Planeamento Estratégico,Email,72.91,80.05,75,3.8,318,Aplicacao_Movel,17.02,10,Sim,Precisa Melhorias,Estudante,Inovação,67.09
1869,2024-01-21,Serviços De Educação,Serviços Digitais,76.88,82.86,71,3.7,385,Telefone,15.31,10,Sim,Processo Complicado,Funcionário Público,Educação,67.85
1870,2024-02-07,Gabinete De Atendimento Ao Cidadão,Telefone,80.23,82.10,54,3.7,367,Email,10.51,8,Sim,Falta De Informação,Empresa,Saúde,74.63
1871,2024-02-24,Serviços De Ti,Chatbot,74.56,81.24,58,4.1,236,Presencial,15.15,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,72.85
1872,2024-03-12,Departamento De Saúde Pública,Atendimento Presencial,86.46,89.94,46,4.1,370,Chatbot,7.95,4,Sim,Falta De Informação,Reforma/Pensionista,Cultura,81.81
1873,2024-03-29,Direcção De Serviços Financeiros,Portal Online,82.77,85.89,53,4.2,280,Portal,12.70,6,Sim,Muito Satisfeito,Cidadão,Mobilidade,76.61
1874,2024-04-15,Departamento De Inovação E Digitalização,Balcão Único,95.20,93.68,31,4.5,425,Aplicacao_Movel,4.71,4,Sim,Serviço Eficiente,Estudante,Habitação,88.67
1875,2024-05-13,Direcção De Recursos Humanos,Email,84.48,89.21,36,4.3,278,Telefone,10.25,6,Não,Muito Satisfeito,Funcionário Público,Digitalização,81.87
1876,2024-05-30,Departamento De Planeamento Estratégico,Serviços Digitais,69.33,74.67,98,3.2,233,Email,19.42,12,Não,Falta De Informação,Empresa,Ambiente,58.72
1877,2024-06-16,Serviços De Educação,Telefone,78.96,85.32,57,3.9,403,Presencial,10.79,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Inovação,73.10
1878,2024-07-03,Gabinete De Atendimento Ao Cidadão,Chatbot,72.43,80.99,88,3.5,360,Chatbot,15.62,11,Sim,Precisa Melhorias,Reforma/Pensionista,Educação,65.96
1879,2024-07-20,Serviços De Ti,Atendimento Presencial,81.77,80.05,59,4.1,213,Portal,11.70,7,Sim,Muito Satisfeito,Cidadão,Saúde,72.83
1880,2024-08-06,Departamento De Saúde Pública,Portal Online,74.48,78.13,76,3.5,361,Aplicacao_Movel,20.24,8,Sim,Tempo De Espera Elevado,Estudante,Social,64.43
1881,2024-08-23,Direcção De Serviços Financeiros,Balcão Único,93.25,91.65,37,4.4,275,Telefone,6.64,6,Sim,Muito Satisfeito,Funcionário Público,Cultura,86.48
1882,2024-09-09,Departamento De Inovação E Digitalização,Email,85.26,89.30,44,4.1,261,Email,8.13,6,Sim,Falta De Informação,Empresa,Mobilidade,79.69
1883,2024-09-26,Direcção De Recursos Humanos,Serviços Digitais,84.99,84.62,47,4.1,237,Presencial,11.94,7,Sim,Muito Satisfeito,Utilizador Vulnerável,Habitação,78.96
1884,2024-10-24,Departamento De Planeamento Estratégico,Telefone,80.60,80.87,64,4.1,324,Chatbot,15.22,8,Não,Falta De Informação,Reforma/Pensionista,Digitalização,72.95
1885,2024-11-10,Serviços De Educação,Chatbot,78.45,83.27,62,4.1,266,Portal,10.00,7,Sim,Muito Satisfeito,Cidadão,Ambiente,74.80
1886,2024-11-27,Gabinete De Atendimento Ao Cidadão,Atendimento Presencial,66.16,71.29,113,3.0,176,Aplicacao_Movel,20.94,12,Não,Falta De Informação,Estudante,Inovação,52.33
1887,2024-12-14,Serviços De Ti,Portal Online,77.40,82.88,80,3.5,278,Telefone,18.03,9,Sim,Sistema Lento,Funcionário Público,Educação,68.79
1888,2024-12-31,Departamento De Saúde Pública,Balcão Único,76.95,86.13,67,4.2,316,Email,14.43,6,Sim,Falta De Informação,Empresa,Saúde,73.88
1889,2024-01-17,Direcção De Serviços Financeiros,Email,87.68,87.63,55,4.0,402,Presencial,10.10,6,Sim,Muito Satisfeito,Utilizador Vulnerável,Social,79.64
1890,2024-02-03,Departamento De Inovação E Digitalização,Serviços Digitais,88.08,88.82,40,4.6,365,Chatbot,5.91,5,Sim,Falta De Informação,Reforma/Pensionista,Cultura,82.83
1891,2024-02-20,Direcção De Recursos Humanos,Telefone,72.08,77.78,93,3.7,267,Portal,17.87,11,Sim,Falta De Informação,Cidadão,Mobilidade,62.46
1892,2024-03-08,Departamento De Planeamento Estratégico,Chatbot,84.53,82.90,46,3.9,290,Aplicacao_Movel,9.88,7,Sim,Falta De Informação,Estudante,Habitação,77.34
1893,2024-04-05,Serviços De Educação,Atendimento Presencial,85.63,89.12,44,3.9,287,Telefone,7.52,6,Não,Muito Satisfeito,Funcionário Público,Digitalização,79.69
1894,2024-04-22,Gabinete De Atendimento Ao Cidadão,Portal Online,81.74,84.90,67,3.7,335,Email,12.34,9,Sim,Falta De Informação,Empresa,Ambiente,73.48
1895,2024-05-09,Serviços De Ti,Balcão Único,71.00,80.01,91,3.8,259,Presencial,16.04,10,Sim,Tempo De Espera Elevado,Utilizador Vulnerável,Inovação,64.52
1896,2024-05-26,Departamento De Saúde Pública,Email,78.31,82.01,68,4.0,220,Chatbot,15.15,8,Sim,Falta De Informação,Reforma/Pensionista,Educação,71.76
1897,2024-06-12,Direcção De Serviços Financeiros,Serviços Digitais,79.62,81.07,76,3.9,351,Portal,16.61,8,Sim,Muito Satisfeito,Cidadão,Saúde,70.57
1898,2024-06-29,Departamento De Inovação E Digitalização,Telefone,75.34,80.63,70,3.5,219,Aplicacao_Movel,18.61,10,Sim,Precisa Melhorias,Estudante,Social,68.17
1899,2024-07-16,Direcção De Recursos Humanos,Chatbot,83.17,85.90,57,4.2,311,Telefone,10.58,8,Sim,Muito Satisfeito,Funcionário Público,Cultura,74.34
1900,2024-08-02,Departamento De Planeamento Estratégico,Atendimento Presencial,66.83,74.64,102,3.1,167,Email,19.64,11,Não,Tempo De Espera Elevado,Empresa,Mobilidade,57.93
1901,2024-08-19,Serviços De Educação,Portal Online,62.69,72.70,112,3.3,200,Presencial,24.83,12,Não,Falta De Informação,Utilizador Vulnerável,Habitação,54.49
1902,2024-09-16,Gabinete De Atendimento Ao Cidadão,Balcão Único,82.11,85.53,58,4.2,303,Chatbot,12.18,7,Não,Falta De Informação,Reforma/Pensionista,Digitalização,78.71
1903,2024-10-03,Serviços De Ti,Email,89.16,91.75,38,4.6,358,Portal,10.53,4,Sim,Muito Satisfeito,Cidadão,Ambiente,83.70
1904,2024-10-20,Departamento De Saúde Pública,Serviços Digitais,75.20,81.52,71,3.8,218,Aplicacao_Movel,13.17,9,Sim,Processo Complicado,Estudante,Inovação,68.20
1905,2024-11-06,Direcção De Serviços Financeiros,Telefone,66.78,72.89,104,3.5,242,Telefone,23.13,13,Não,Tempo De Espera Elevado,Funcionário Público,Educação,56.94
1906,2024-11-23,Departamento De Inovação E Digitalização,Chatbot,89.62,89.17,47,4.3,292,Email,9.78,6,Sim,Falta De Informação,Empresa,Saúde,81.81
1907,2024-12-10,Direcção De Recursos Humanos,Atendimento Presencial,69.84,77.25,101,3.7,259,Presencial,18.35,12,Sim,Sistema Lento,Utilizador Vulnerável,Social,60.82
1908,2024-12-27,Departamento De Planeamento Estratégico,Portal Online,67.70,79.13,86,3.4,336,Chatbot,19.59,12,Sim,Precisa Melhorias,Reforma/Pensionista,Cultura,60.71
1909,2024-01-13,Serviços De Educação,Balcão Único,84.80,89.90,55,4.3,421,Portal,12.24,5,Sim,Muito Satisfeito,Cidadão,Mobilidade,79.75
